"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17"
"3217","KAUMAKANI ST + KEKUP","6","0","0","0","6","6","0","0","0","6","6","0","0","0","6"
"3691","HAWAII KAI DR + KUMU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3696","KEKUPUA ST + ANAPALA","7","0","0","0","7","7","0","0","0","7","7","0","0","0","7"
"1181","KEALAHOU ST + OPP HO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1186","HAWAII KAI DR + MAUN","3","0","0","0","3","3","0","0","0","3","0","0","0","0","0"
"193","KALANIANAOLE HWY + O","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3"
"257","KALANIANAOLE HWY + O","0","0","0","10","10","0","0","0","10","10","0","0","0","2","2"
"3091","E HIND DR + OPIHI ST","7","0","0","0","7","7","0","0","0","7","7","0","0","0","7"
"3115","KAWAIHAE ST + HAKALA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3117","HAWAII KAI DR + OPIH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3126","AINAPO ST + HAHAIONE","4","0","0","0","4","4","0","0","0","4","4","0","0","0","4"
"3182","E HIND DR + UHIUHI S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3186","W HIND DR + OPP NENU","52","0","0","0","53","52","0","0","0","53","52","0","0","0","53"
"3209","KAWAIHAE ST + OPP HA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3213","KAWAIHAE ST + OPP KE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"287","KEALAHOU ST + MUOLEA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3090","W HIND DR + OPP KIHO","7","0","0","0","7","7","0","0","0","7","7","0","0","0","7"
"3103","HIND IUKA DR + HALAP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3104","HIND IUKA DR + ALAHE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3112","KAWAIHAE ST + AWINI","7","0","0","0","7","7","0","0","0","7","7","0","0","0","7"
"3231","LUNALILO HOME RD + O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1188","HAWAII KAI DR + OPP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1197","LUNALILO HOME RD + O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","KALANIANAOLE HWY + H","0","1","0","0","1","0","1","0","0","1","0","1","0","0","1"
"211","KALANIANAOLE HWY + W","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"283","MOKUHANO ST + HONOKA","17","0","0","0","17","17","0","0","0","17","16","0","0","0","16"
"3109","KAWAIHAE ST + OPP MA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3110","KAWAIHAE ST + MILOLI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3119","PEPEEKEO ST + HAWAII","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3145","LUNALILO HOME RD + H","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3181","E HIND DR + LIMU PL","20","0","0","0","20","20","0","0","0","20","20","0","0","0","20"
"3185","W HIND DR + NOHU ST","0","0","0","10","10","0","0","0","10","10","0","0","0","10","10"
"3224","LUNALILO HOME RD + 1","0","3","0","0","3","0","3","0","0","3","0","4","0","0","4"
"187","KALANIANAOLE HWY + H","0","0","0","9","9","0","0","0","9","9","0","0","0","0","0"
"198","KALANIANAOLE HWY + K","9","1","0","0","10","9","1","0","0","10","8","1","0","0","9"
"201","KALANIANAOLE HWY + O","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1"
"207","KALANIANAOLE HWY + N","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"253","KALANIANAOLE HWY + W","11","0","0","1","12","11","0","0","1","12","14","0","0","1","15"
"273","KALANIANAOLE HWY + P","41","0","0","14","56","41","0","0","14","56","47","0","0","14","61"
"3208","HAWAII KAI DR + KAWA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3227","LUNALILO HOME RD + W","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1"
"188","KALANIANAOLE HWY + K","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3207","HAWAII KAI DR + OPP","24","0","0","0","24","24","0","0","0","24","24","0","0","0","24"
"3214","KAWAIHAE ST + OPP KA","21","0","0","0","21","21","0","0","0","21","21","0","0","0","21"
"204","KALANIANAOLE HWY + H","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"268","KALANIANAOLE HWY + K","13","0","0","64","77","13","0","0","64","77","13","0","0","67","80"
"274","KALANIANAOLE HWY + H","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","KEALAHOU ST + MOKUHA","38","1","0","0","39","38","1","0","0","39","43","1","0","0","43"
"3094","E HIND DR + PAPAI ST","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3191","HAWAII KAI DR + OPP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1201","LUNALILO HOME RD + O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","KALANIANAOLE HWY + P","2","0","0","0","2","2","0","0","0","2","2","0","0","0","2"
"216","KALANIANAOLE HWY + K","1","1","0","14","16","1","1","0","14","16","0","1","0","15","16"
"3184","W HIND DR + KIHOLO S","22","3","0","0","25","22","3","0","0","25","22","3","0","0","25"
"1182","KEALAHOU ST + KALOHE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","KALANIANAOLE HWY + W","4","0","0","0","4","4","0","0","0","4","10","0","0","0","10"
"1200","LUNALILO HOME RD + O","27","1","0","0","28","27","1","0","0","28","27","1","0","0","28"
"3211","KAWAIHAE ST + KAALAK","67","7","0","0","74","67","7","0","0","74","63","6","0","0","70"
"1204","LUNALILO HOME RD + K","4","0","0","0","4","4","0","0","0","4","4","0","0","0","4"
"1210","LUNALILO HOME RD + K","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3101","ANI ST + HIND IUKA D","83","0","0","0","83","83","0","0","0","83","81","0","0","0","81"
"3699","HAWAII KAI DR + WAIL","14","0","0","0","14","14","0","0","0","14","14","0","0","0","14"
"209","KALANIANAOLE HWY + O","4","0","0","1","6","4","0","0","1","6","0","0","0","1","1"
"3230","LUNALILO HOME RD + W","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1190","LUNALILO HOME RD + 7","3","0","0","0","3","3","0","0","0","3","3","0","0","0","3"
"1198","LUNALILO HOME RD + O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3212","KAWAIHAE ST + OPP AW","36","0","0","0","36","36","0","0","0","36","36","0","0","0","36"
"1193","LUNALILO HOME RD + O","18","0","0","0","18","18","0","0","0","18","22","0","0","0","22"
"263","KALANIANAOLE HWY + O","1","2","0","0","3","1","2","0","0","3","1","2","0","0","3"
"1203","LUNALILO HOME RD + K","5","0","0","0","5","5","0","0","0","5","6","0","0","0","6"
"3183","E HIND DR + HIND IUK","22","0","0","0","22","22","0","0","0","22","22","0","0","0","22"
"3215","KAWAIHAE ST + MAY WA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3132","HAWAII KAI DR + OPP","0","0","0","0","0","0","0","0","0","0","8","0","0","0","8"
"3189","HAWAII KAI DR + OPP","12","0","0","0","12","12","0","0","0","12","6","0","0","0","7"
"3157","AINAKOA AVE + ALIIKO","2","0","0","19","22","2","0","0","19","22","2","0","0","19","22"
"1189","LUNALILO HOME RD + H","4","1","0","0","6","4","1","0","0","6","4","1","0","0","6"
"195","KALANIANAOLE HWY + H","3","0","0","0","3","3","0","0","0","3","4","0","0","0","4"
"255","KALANIANAOLE HWY + W","190","0","0","0","190","190","0","0","0","190","188","0","0","0","188"
"200","KALANIANAOLE HWY + E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"254","KALANIANAOLE HWY + W","12","0","0","0","12","12","0","0","0","12","12","0","0","0","12"
"3232","LUNALILO HOME RD + O","5","0","0","0","5","5","0","0","0","5","5","0","0","0","6"
"206","KALANIANAOLE HWY + E","9","0","0","22","31","9","0","0","22","31","9","0","0","2","11"
"3135","KEAHOLE ST + OPP HAW","110","2","0","0","112","110","2","0","0","112","121","2","0","0","124"
"286","KAHULUI ST + KEALAHO","25","0","0","0","25","25","0","0","0","25","28","1","0","0","29"
"3190","HAWAII KAI DR + OPP","33","1","0","0","34","33","1","0","0","34","33","1","0","0","34"
"203","KALANIANAOLE HWY + W","29","0","0","0","29","29","0","0","0","29","29","0","0","0","29"
"3156","MALIA ST + AINAKOA A","68","7","0","0","75","68","7","0","0","75","68","8","0","0","76"
"199","KALANIANAOLE HWY + K","56","3","0","0","60","56","3","0","0","60","53","4","0","0","57"
"212","KALANIANAOLE HWY + A","4","0","0","5","9","4","0","0","5","9","4","0","0","5","9"
"4284","HAWAII KAI DR + PEPE","29","0","0","0","29","29","0","0","0","29","28","0","0","0","28"
"189","KALANIANAOLE HWY + O","10","0","0","0","10","10","0","0","0","10","4","0","0","0","4"
"192","KALANIANAOLE HWY + K","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1195","LUNALILO HOME RD + W","8","0","0","0","8","8","0","0","0","8","1","0","0","0","1"
"3152","LUNALILO HOME RD + O","16","0","0","0","16","16","0","0","0","16","16","0","0","0","16"
"3086","W HIND DR + KALANIAN","2","0","0","0","2","2","0","0","0","2","2","0","0","0","2"
"265","KALANIANAOLE HWY + O","4","0","0","0","4","4","0","0","0","4","4","0","0","0","4"
"3192","HAWAII KAI DR + HAHA","85","3","0","0","88","85","3","0","0","88","77","3","0","0","80"
"214","KALANIANAOLE HWY + L","2","1","0","0","3","2","1","0","0","3","2","1","0","0","3"
"3700","WAILUA ST + LUNALILO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"264","KALANIANAOLE HWY + O","24","0","0","0","24","24","0","0","0","24","24","0","0","0","24"
"213","KALANIANAOLE HWY + W","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1"
"4430","HAWAII KAI PARK & RI","36","0","0","49","86","36","0","0","49","86","35","0","0","100","135"
"3698","KEAHOLE ST + HAWAII","89","1","0","0","90","89","1","0","0","90","85","1","0","0","86"
"202","KALANIANAOLE HWY + E","6","9","0","44","58","6","9","0","44","58","6","8","0","36","50"
"3187","W HIND DR + KALANIAN","1","10","0","0","11","1","10","0","0","11","1","9","0","0","10"
"3136","KEAHOLE ST + OPP HAW","0","0","0","16","16","0","0","0","16","16","2","0","0","41","43"
"217","KALANIANAOLE HWY + A","23","0","0","110","133","23","0","0","110","133","23","0","0","119","142"
"1202","LUNALILO HOME RD + K","41","0","0","0","41","41","0","0","0","41","42","0","0","0","42"
"1196","LUNALILO HOME RD + O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","KALANIANAOLE HWY + O","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"215","KALANIANAOLE HWY + K","16","0","0","0","16","16","0","0","0","16","17","0","0","5","21"
"190","HANAUMA BAY NATURE P","177","0","0","0","178","177","0","0","0","178","177","0","0","0","178"
"1443","KANEOHE BAY DR + PAK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1444","KANEOHE BAY DR + AIN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1445","KANEOHE BAY DR + 44-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1447","KANEOHE BAY DR + AUM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1451","KANEOHE BAY DR + 44-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1452","KANEOHE BAY DR + KAI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1457","KANEOHE BAY DR + OPP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1461","MOKULELE DR + PUAAE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1470","MEALELE ST + 45-329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500","PUA INIA ST + KAMEHA","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0"
"1501","PUA INIA ST + PUOHAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1506","KOA KAHIKO ST + OPP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1507","KOA KAHIKO ST + OPP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1508","MEALELE ST + KOA KAH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1517","MOKULELE DR + OPP PU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1521","KANEOHE BAY DR + MOA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1529","KANEOHE BAY DR + OPP","34","0","0","0","34","34","0","0","0","34","35","0","0","0","35"
"1530","KANEOHE BAY DR + LAH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1531","KANEOHE BAY DR + 44-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1565","ALALOA ST + HAIKU RD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1571","KAMEHAMEHA HWY + OPP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1572","KAMEHAMEHA HWY + IPU","18","0","0","0","18","18","0","0","0","18","14","0","0","0","14"
"1573","KAMEHAMEHA HWY + IMI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1574","KAMEHAMEHA HWY + HEE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1576","KAMEHAMEHA HWY + OPP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1577","KAMEHAMEHA HWY + 47-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1578","KAMEHAMEHA HWY + 47-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1579","KAMEHAMEHA HWY + 47-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1582","KAMEHAMEHA HWY + MIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1584","KAMEHAMEHA HWY + 47-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1593","HUI IWA ST + HUI ALA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1595","HUI IWA ST + HUI IWA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1725","KAHEKILI HWY + AHUIM","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"1731","HUI IWA ST + 47-508","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1738","HUI IWA ST + HUI AKI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1740","KAHEKILI HWY + AHUIM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1741","KAHEKILI HWY + AHAOL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1752","KAMEHAMEHA HWY + 47-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1753","KAMEHAMEHA HWY + 46-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1769","KAMEHAMEHA HWY + MAH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2431","KAMEHAMEHA HWY + 48-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2440","KAMEHAMEHA HWY + 47-","26","0","0","0","26","26","0","0","0","26","27","0","0","0","27"
"2444","KAMEHAMEHA HWY + 48-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4399","KAMEHAMEHA HWY + MEH","58","0","0","4","63","58","0","0","4","63","0","0","0","0","0"
"1446","KANEOHE BAY DR + 44-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1448","KANEOHE BAY DR + KAN","40","0","0","0","40","40","0","0","0","40","36","0","0","0","36"
"1449","KANEOHE BAY DR + OPP","0","1","0","0","1","0","1","0","0","1","0","1","0","0","1"
"1463","MIKIHILINA ST + LEHU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1465","NAMOKU ST + LUPO ST","11","0","0","0","11","11","0","0","0","11","15","0","0","0","15"
"1466","NAMOKU ST + LEHUUILA","12","0","0","0","12","12","0","0","0","12","4","0","0","0","4"
"1469","MEALELE ST + NAMOKU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1472","KOA KAHIKO ST + MEAK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1478","PUA INIA ST + LANIPO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1479","PUA INIA ST + PUA AL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1480","PUA INIA ST + KAMEHA","0","0","0","13","13","0","0","0","13","13","2","0","0","0","2"
"1494","KAHUHIPA ST + OPP AL","17","0","0","0","17","17","0","0","0","17","7","0","0","0","7"
"1503","PUOHALA ST + KANEOHE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1509","MEALELE ST + NAMOKU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1510","NAMOKU ST + NAKULUAI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1511","NAMOKU ST + MOKULELE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1512","NAMOKU ST + LIPALU S","6","0","0","0","6","6","0","0","0","6","6","0","0","0","6"
"1513","NAMOKU ST + OPP LUPO","45","0","0","0","45","45","0","0","0","45","39","0","0","0","39"
"1516","MOKULELE DR + MIKIHI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1523","KANEOHE BAY DR + OPP","6","0","0","0","6","6","0","0","0","6","4","0","0","0","4"
"1524","KANEOHE BAY DR + KOK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1533","KANEOHE BAY DR + OPP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1567","HEEIA ST + OPP AUNA","2","0","0","0","2","2","0","0","0","2","2","0","0","0","2"
"1575","KAMEHAMEHA HWY + HEE","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1"
"1581","KAMEHAMEHA HWY + OPP","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0"
"1583","KAMEHAMEHA HWY + OPP","14","0","0","0","14","14","0","0","0","14","13","0","0","0","13"
"1586","KAMEHAMEHA HWY + LAE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1712","KAMEHAMEHA HWY + PUA","6","0","0","0","6","6","0","0","0","6","2","0","0","0","2"
"1713","KAMEHAMEHA HWY + DUN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1749","KAMEHAMEHA HWY + 47-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1751","KAMEHAMEHA HWY + 47-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1755","KAMEHAMEHA HWY + OPP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1756","KAMEHAMEHA HWY + OPP","28","0","0","0","28","28","0","0","0","28","26","0","0","0","26"
"2430","KAMEHAMEHA HWY + WAI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2439","KAMEHAMEHA HWY + OPP","16","1","0","0","17","16","1","0","0","17","14","1","0","0","15"
"2442","KAMEHAMEHA HWY + OPP","0","1","0","0","1","0","1","0","0","1","0","1","0","0","1"
"2443","KAMEHAMEHA HWY + OPP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1454","KANEOHE BAY DR + LIK","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2"
"1456","KANEOHE BAY DR + OPP","0","0","0","0","0","0","0","0","0","0","7","0","0","0","7"
"1460","MOKULELE DR + KANEOH","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"1462","MOKULELE DR + PAHIKA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1467","NAMOKU ST + MOKULELE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1468","NAMOKU ST + NAKULUAI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1471","MEALELE ST + KOA KAH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1495","KAHUHIPA ST + OPP MA","0","0","0","0","0","0","0","0","0","0","19","0","0","5","23"
"1514","NAMOKU ST + OPP MIKI","9","0","0","0","9","9","0","0","0","9","0","0","0","0","0"
"1518","MOKULELE DR + KANEOH","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6"
"1522","KANEOHE BAY DR + MIH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1526","KANEOHE BAY DR + IKE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1569","HEEIA ST + KALIMALOA","11","0","0","0","11","11","0","0","0","11","14","0","0","0","14"
"1585","KAMEHAMEHA HWY + 47-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1594","HUI IWA ST + HUI AKE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1715","KAMEHAMEHA HWY + HOE","47","0","0","0","47","47","0","0","0","47","51","0","0","3","55"
"1724","KAHEKILI HWY + AHAOL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1744","KAMEHAMEHA HWY + 47-","22","0","0","0","22","22","0","0","0","22","22","0","0","0","22"
"1745","KAMEHAMEHA HWY + 47-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1757","KAMEHAMEHA HWY + AHU","10","0","0","0","10","10","0","0","0","10","7","0","0","0","7"
"1759","HEEIA ST + OPP KALIM","3","0","0","0","3","3","0","0","0","3","4","0","0","0","4"
"1771","KAMEHAMEHA HWY + KOO","6","0","0","0","6","6","0","0","0","6","13","0","0","0","13"
"1455","KANEOHE BAY DR + KOK","22","0","0","0","22","22","0","0","0","22","24","0","0","0","24"
